"id","post_id","timestamp","views"
18932,1089,2024-12-17 16:19:48.856,2986
18933,63,2024-12-17 16:19:48.858,2749
18934,64,2024-12-17 16:19:48.860,2956
18935,65,2024-12-17 16:19:48.861,2726
18936,66,2024-12-17 16:19:48.862,2421
18937,67,2024-12-17 16:19:48.866,3065
18938,68,2024-12-17 16:19:48.867,2915
18939,69,2024-12-17 16:19:48.868,3140
18940,70,2024-12-17 16:19:48.871,3225
18941,71,2024-12-17 16:19:48.873,6190
18942,72,2024-12-17 16:19:48.875,3326
18943,1100,2024-12-17 16:19:48.879,3969
18944,1101,2024-12-17 16:19:48.882,3340
18945,1102,2024-12-17 16:19:48.884,3301
18946,1103,2024-12-17 16:19:48.886,3250
18947,1104,2024-12-17 16:19:48.888,4130
18948,1105,2024-12-17 16:19:48.891,4018
18949,1106,2024-12-17 16:19:48.893,3940
18950,1107,2024-12-17 16:19:48.896,3735
18951,1108,2024-12-17 16:19:48.899,3389
18952,1109,2024-12-17 16:19:48.903,4254
18953,1110,2024-12-17 16:19:48.903,4658
18954,1111,2024-12-17 16:19:48.907,4862
18955,1112,2024-12-17 16:19:48.910,4103
18956,1113,2024-12-17 16:19:48.912,4327
18957,1114,2024-12-17 16:19:48.914,4177
18958,1115,2024-12-17 16:19:48.918,4276
18959,1116,2024-12-17 16:19:48.920,3854
18960,1117,2024-12-17 16:19:48.923,3974
18961,1118,2024-12-17 16:19:48.925,3707
18962,1119,2024-12-17 16:19:48.927,3367
18963,1120,2024-12-17 16:19:48.928,3460
18964,1121,2024-12-17 16:19:48.930,3836
18965,1122,2024-12-17 16:19:48.933,4729
18966,1123,2024-12-17 16:19:48.936,4092
18967,1124,2024-12-17 16:19:48.939,4026
18968,1125,2024-12-17 16:19:48.942,5457
18969,1126,2024-12-17 16:19:48.945,5229
18970,1127,2024-12-17 16:19:48.947,4628
18971,1128,2024-12-17 16:19:48.950,5476
18972,1129,2024-12-17 16:19:48.952,5646
18973,1130,2024-12-17 16:19:48.954,5507
18974,1131,2024-12-17 16:19:48.957,6001
18975,1132,2024-12-17 16:19:48.960,5360
18976,1133,2024-12-17 16:19:48.963,5064
18977,1134,2024-12-17 16:19:48.965,4884
18978,1135,2024-12-17 16:19:48.968,5025
18979,1136,2024-12-17 16:19:48.971,5145
18980,2024,2024-12-17 16:19:48.973,5641
18981,2025,2024-12-17 16:19:48.975,8533
18982,2026,2024-12-17 16:19:48.977,8028
18983,2027,2024-12-17 16:19:48.979,5480
18984,2028,2024-12-17 16:19:48.982,5757
18985,2029,2024-12-17 16:19:48.985,5344
18986,2030,2024-12-17 16:19:48.987,5364
18987,2031,2024-12-17 16:19:48.989,5597
18988,2032,2024-12-17 16:19:48.991,4914
18989,2033,2024-12-17 16:19:48.994,5490
18990,2034,2024-12-17 16:19:48.996,5764
18991,2035,2024-12-17 16:19:48.998,5576
18992,2036,2024-12-17 16:19:49.001,5987
18993,2037,2024-12-17 16:19:49.005,7359
18994,2038,2024-12-17 16:19:49.006,6443
18995,2039,2024-12-17 16:19:49.012,6639
18996,2040,2024-12-17 16:19:49.014,6607
18997,2041,2024-12-17 16:19:49.016,7646
18998,2042,2024-12-17 16:19:49.018,6837
18999,2043,2024-12-17 16:19:49.021,6765
19000,2044,2024-12-17 16:19:49.024,7526
19001,2045,2024-12-17 16:19:49.027,6911
19002,2046,2024-12-17 16:19:49.030,6432
19003,2047,2024-12-17 16:19:49.032,6667
19004,2048,2024-12-17 16:19:49.035,7439
19005,2049,2024-12-17 16:19:49.037,6965
19006,2050,2024-12-17 16:19:49.040,7813
19007,2051,2024-12-17 16:19:49.043,6945
19008,2052,2024-12-17 16:19:49.045,6031
19009,2053,2024-12-17 16:19:49.048,6413
19010,2054,2024-12-17 16:19:49.051,6041
19011,2055,2024-12-17 16:19:49.054,9066
19012,2056,2024-12-17 16:19:49.057,5268
19013,2057,2024-12-17 16:19:49.061,6201
19014,2058,2024-12-17 16:19:49.063,5810
19015,2059,2024-12-17 16:19:49.067,5404
19016,2060,2024-12-17 16:19:49.069,6073
19017,2061,2024-12-17 16:19:49.072,6225
19018,2062,2024-12-17 16:19:49.074,5986
19019,2063,2024-12-17 16:19:49.077,5911
19020,2064,2024-12-17 16:19:49.081,8542
19021,2065,2024-12-17 16:19:49.092,7353
19022,2066,2024-12-17 16:19:49.094,7895
19023,2067,2024-12-17 16:19:49.097,7202
19024,2068,2024-12-17 16:19:49.100,6113
19025,3236,2024-12-17 16:19:50.339,1894
19026,3237,2024-12-17 16:19:50.344,2663
19027,3207,2024-12-17 16:19:50.348,3963
19028,3197,2024-12-17 16:19:50.353,5472
19029,3198,2024-12-17 16:19:50.357,5212
19030,3171,2024-12-17 16:19:50.359,5234
19031,3172,2024-12-17 16:19:50.361,5516
19032,494,2024-12-17 16:19:50.364,5493
19033,495,2024-12-17 16:19:50.367,6596
19034,73,2024-12-17 16:19:50.370,5726
19035,74,2024-12-17 16:19:50.375,5691
19036,75,2024-12-17 16:19:50.380,6360
19037,76,2024-12-17 16:19:50.382,6728
19038,77,2024-12-17 16:19:50.385,7969
19039,78,2024-12-17 16:19:50.388,7707
19040,79,2024-12-17 16:19:50.393,8020
19041,80,2024-12-17 16:19:50.395,7257
19042,81,2024-12-17 16:19:50.396,6306
19043,82,2024-12-17 16:19:50.402,8147
19044,858,2024-12-17 16:19:50.405,7030
19045,859,2024-12-17 16:19:50.408,7299
19046,861,2024-12-17 16:19:50.411,7023
19047,862,2024-12-17 16:19:50.415,6749
19048,863,2024-12-17 16:19:50.418,7352
19049,864,2024-12-17 16:19:50.423,7365
19050,865,2024-12-17 16:19:50.426,8026
19051,866,2024-12-17 16:19:50.429,8023
19052,867,2024-12-17 16:19:50.433,7247
19053,868,2024-12-17 16:19:50.436,7398
19054,869,2024-12-17 16:19:50.439,7358
19055,870,2024-12-17 16:19:50.444,7242
19056,871,2024-12-17 16:19:50.447,7631
19057,872,2024-12-17 16:19:50.450,7916
19058,873,2024-12-17 16:19:50.454,7634
19059,874,2024-12-17 16:19:50.457,7327
19060,875,2024-12-17 16:19:50.462,7495
19061,876,2024-12-17 16:19:50.465,7928
19062,877,2024-12-17 16:19:50.467,8245
19063,878,2024-12-17 16:19:50.471,8830
19064,879,2024-12-17 16:19:50.475,7981
19065,880,2024-12-17 16:19:50.480,9593
19066,881,2024-12-17 16:19:50.480,9626
19067,882,2024-12-17 16:19:50.481,7308
19068,883,2024-12-17 16:19:50.485,8698
19069,884,2024-12-17 16:19:50.488,8684
19070,885,2024-12-17 16:19:50.493,7909
19071,886,2024-12-17 16:19:50.497,9019
19072,887,2024-12-17 16:19:50.501,9119
19073,888,2024-12-17 16:19:50.506,9559
19074,890,2024-12-17 16:19:50.510,8991
19075,891,2024-12-17 16:19:50.513,9387
19076,892,2024-12-17 16:19:50.517,8875
19077,894,2024-12-17 16:19:50.521,8546
19078,2124,2024-12-17 16:19:50.525,9240
19079,2125,2024-12-17 16:19:50.529,7887
19080,2126,2024-12-17 16:19:50.532,8977
19081,2127,2024-12-17 16:19:50.536,9551
19082,2128,2024-12-17 16:19:50.537,9257
19083,2129,2024-12-17 16:19:50.540,9368
19084,2130,2024-12-17 16:19:50.543,9203
19085,2131,2024-12-17 16:19:50.547,8507
19086,2132,2024-12-17 16:19:50.550,8718
19087,2133,2024-12-17 16:19:50.551,8913
19088,2134,2024-12-17 16:19:50.556,9549
19089,2135,2024-12-17 16:19:50.560,9102
19090,2136,2024-12-17 16:19:50.563,9194
19091,2137,2024-12-17 16:19:50.566,9056
19092,2138,2024-12-17 16:19:50.570,6679
19093,2139,2024-12-17 16:19:50.573,9992
19094,2140,2024-12-17 16:19:50.575,8908
19095,2141,2024-12-17 16:19:50.578,8983
19096,2142,2024-12-17 16:19:50.582,8480
19097,2143,2024-12-17 16:19:50.587,7862
19098,2144,2024-12-17 16:19:50.590,9324
19099,2145,2024-12-17 16:19:50.593,7737
19100,2146,2024-12-17 16:19:50.597,10397
19101,2147,2024-12-17 16:19:50.600,10210
19102,2148,2024-12-17 16:19:50.603,11948
19103,2149,2024-12-17 16:19:50.603,12072
19104,2150,2024-12-17 16:19:50.604,11361
19105,2151,2024-12-17 16:19:50.605,9645
19106,2152,2024-12-17 16:19:50.609,9143
19107,2153,2024-12-17 16:19:50.613,8640
19108,2154,2024-12-17 16:19:50.615,7958
19109,2155,2024-12-17 16:19:50.618,8202
19110,2156,2024-12-17 16:19:50.620,8065
19111,2157,2024-12-17 16:19:50.624,8403
19112,2158,2024-12-17 16:19:50.627,9631
19113,2159,2024-12-17 16:19:50.630,8788
19114,2160,2024-12-17 16:19:50.632,8128
19115,2161,2024-12-17 16:19:50.635,8676
19116,2162,2024-12-17 16:19:50.638,8778
19117,2163,2024-12-17 16:19:50.643,8717
19118,2164,2024-12-17 16:19:50.645,7601
19119,2165,2024-12-17 16:19:50.648,8222
19120,2166,2024-12-17 16:19:50.652,8196
19121,2167,2024-12-17 16:19:50.654,8798
19122,2168,2024-12-17 16:19:50.658,8050
19123,2169,2024-12-17 16:19:50.661,9041
19124,3175,2024-12-17 16:19:51.952,3098
19125,83,2024-12-17 16:19:51.956,4093
19126,86,2024-12-17 16:19:51.960,6956
19127,87,2024-12-17 16:19:51.963,9087
19128,88,2024-12-17 16:19:51.966,7745
19129,89,2024-12-17 16:19:51.969,7900
19130,90,2024-12-17 16:19:51.972,8350
19131,91,2024-12-17 16:19:51.975,10359
19132,92,2024-12-17 16:19:51.977,10281
19133,1196,2024-12-17 16:19:51.978,14375
19134,1197,2024-12-17 16:19:51.979,13159
19135,1198,2024-12-17 16:19:51.980,11307
19136,1199,2024-12-17 16:19:51.982,8255
19137,1200,2024-12-17 16:19:51.985,12942
19138,1201,2024-12-17 16:19:51.989,12332
19139,1202,2024-12-17 16:19:51.992,11434
19140,1203,2024-12-17 16:19:51.995,18423
19141,1204,2024-12-17 16:19:51.999,13152
19142,1205,2024-12-17 16:19:52.003,12449
19143,1206,2024-12-17 16:19:52.006,13866
19144,1207,2024-12-17 16:19:52.009,16193
19145,1208,2024-12-17 16:19:52.014,12555
19146,1209,2024-12-17 16:19:52.018,15900
19147,1210,2024-12-17 16:19:52.021,12704
19148,1211,2024-12-17 16:19:52.024,12907
19149,1212,2024-12-17 16:19:52.028,13664
19150,1213,2024-12-17 16:19:52.032,16191
19151,1214,2024-12-17 16:19:52.035,13184
19152,1215,2024-12-17 16:19:52.036,13663
19153,1216,2024-12-17 16:19:52.039,12711
19154,1217,2024-12-17 16:19:52.040,14885
19155,1218,2024-12-17 16:19:52.041,9465
19156,1219,2024-12-17 16:19:52.045,17850
19157,1220,2024-12-17 16:19:52.049,11835
19158,1221,2024-12-17 16:19:52.054,13260
19159,1222,2024-12-17 16:19:52.058,11841
19160,1223,2024-12-17 16:19:52.062,12158
19161,1224,2024-12-17 16:19:52.065,11817
19162,1225,2024-12-17 16:19:52.071,12306
19163,1226,2024-12-17 16:19:52.074,13292
19164,1227,2024-12-17 16:19:52.077,13811
19165,1228,2024-12-17 16:19:52.080,11256
19166,1229,2024-12-17 16:19:52.083,12452
19167,1230,2024-12-17 16:19:52.088,11790
19168,1231,2024-12-17 16:19:52.093,13661
19169,1232,2024-12-17 16:19:52.095,13550
19170,1233,2024-12-17 16:19:52.098,16987
19171,1234,2024-12-17 16:19:52.100,13925
19172,1235,2024-12-17 16:19:52.103,13761
19173,1236,2024-12-17 16:19:52.106,18274
19174,2223,2024-12-17 16:19:52.109,14354
19175,2224,2024-12-17 16:19:52.111,15989
19176,2225,2024-12-17 16:19:52.113,21679
19177,2226,2024-12-17 16:19:52.114,28440
19178,2227,2024-12-17 16:19:52.116,16591
19179,2228,2024-12-17 16:19:52.119,17739
19180,2229,2024-12-17 16:19:52.122,17402
19181,2230,2024-12-17 16:19:52.125,13248
19182,2231,2024-12-17 16:19:52.127,10561
19183,2232,2024-12-17 16:19:52.130,15877
19184,2233,2024-12-17 16:19:52.133,18332
19185,2234,2024-12-17 16:19:52.136,12201
19186,2235,2024-12-17 16:19:52.138,13448
19187,2236,2024-12-17 16:19:52.141,15665
19188,2237,2024-12-17 16:19:52.143,12913
19189,2238,2024-12-17 16:19:52.145,10622
19190,2239,2024-12-17 16:19:52.148,17503
19191,2240,2024-12-17 16:19:52.148,16259
19192,2241,2024-12-17 16:19:52.149,10428
19193,2242,2024-12-17 16:19:52.152,13202
19194,2243,2024-12-17 16:19:52.154,16371
19195,2244,2024-12-17 16:19:52.157,11759
19196,2245,2024-12-17 16:19:52.159,10561
19197,2246,2024-12-17 16:19:52.161,14410
19198,2247,2024-12-17 16:19:52.163,13018
19199,2248,2024-12-17 16:19:52.165,13122
19200,2249,2024-12-17 16:19:52.168,10646
19201,2250,2024-12-17 16:19:52.169,13856
19202,2251,2024-12-17 16:19:52.174,11668
19203,2252,2024-12-17 16:19:52.176,14344
19204,2253,2024-12-17 16:19:52.179,11856
19205,2254,2024-12-17 16:19:52.181,12915
19206,2255,2024-12-17 16:19:52.182,15608
19207,2256,2024-12-17 16:19:52.185,10349
19208,2257,2024-12-17 16:19:52.187,14375
19209,2258,2024-12-17 16:19:52.190,10908
19210,2259,2024-12-17 16:19:52.191,13415
19211,2260,2024-12-17 16:19:52.193,10138
19212,2261,2024-12-17 16:19:52.195,12543
19213,2262,2024-12-17 16:19:52.197,10158
19214,2263,2024-12-17 16:19:52.198,10624
19215,2264,2024-12-17 16:19:52.200,9051
19216,2265,2024-12-17 16:19:52.201,12651
19217,2266,2024-12-17 16:19:52.203,10463
19218,2267,2024-12-17 16:19:52.206,12571
19219,2268,2024-12-17 16:19:52.206,12318
19220,2269,2024-12-17 16:19:52.209,9300
19221,2270,2024-12-17 16:19:52.211,20520
19222,2271,2024-12-17 16:19:52.211,22294
19223,2272,2024-12-17 16:19:52.212,9838
19224,1237,2024-12-17 16:19:53.202,4681
19225,1238,2024-12-17 16:19:53.204,7005
19226,1239,2024-12-17 16:19:53.205,6991
19227,1240,2024-12-17 16:19:53.206,6505
19228,1241,2024-12-17 16:19:53.207,6398
19229,1242,2024-12-17 16:19:53.208,6060
19230,1243,2024-12-17 16:19:53.212,6506
19231,1244,2024-12-17 16:19:53.214,6697
19232,1245,2024-12-17 16:19:53.218,5810
19233,1246,2024-12-17 16:19:53.220,6490
19234,1247,2024-12-17 16:19:53.225,8543
19235,1248,2024-12-17 16:19:53.227,9717
19236,1249,2024-12-17 16:19:53.231,9841
19237,1250,2024-12-17 16:19:53.234,8097
19238,1251,2024-12-17 16:19:53.235,7533
19239,1252,2024-12-17 16:19:53.237,7104
19240,1253,2024-12-17 16:19:53.241,7561
19241,1254,2024-12-17 16:19:53.244,7069
19242,1255,2024-12-17 16:19:53.246,7598
19243,1256,2024-12-17 16:19:53.250,6663
19244,1257,2024-12-17 16:19:53.253,7703
19245,1258,2024-12-17 16:19:53.254,8579
19246,1259,2024-12-17 16:19:53.255,8245
19247,1260,2024-12-17 16:19:53.255,6663
19248,1261,2024-12-17 16:19:53.256,6654
19249,1262,2024-12-17 16:19:53.260,6524
19250,1263,2024-12-17 16:19:53.261,7761
19251,1264,2024-12-17 16:19:53.262,7562
19252,1265,2024-12-17 16:19:53.262,7152
19253,1266,2024-12-17 16:19:53.263,6340
19254,1267,2024-12-17 16:19:53.264,6412
19255,1268,2024-12-17 16:19:53.264,6069
19256,1269,2024-12-17 16:19:53.265,6090
19257,1270,2024-12-17 16:19:53.266,5979
19258,1271,2024-12-17 16:19:53.266,6012
19259,1272,2024-12-17 16:19:53.267,6064
19260,1273,2024-12-17 16:19:53.270,8577
19261,1274,2024-12-17 16:19:53.273,8751
19262,1275,2024-12-17 16:19:53.276,8868
19263,1276,2024-12-17 16:19:53.276,9236
19264,1277,2024-12-17 16:19:53.277,8719
19265,1278,2024-12-17 16:19:53.278,8414
19266,1279,2024-12-17 16:19:53.278,8128
19267,1280,2024-12-17 16:19:53.281,10871
19268,1281,2024-12-17 16:19:53.281,11313
19269,1282,2024-12-17 16:19:53.282,11086
19270,1283,2024-12-17 16:19:53.283,10776
19271,1284,2024-12-17 16:19:53.284,10376
19272,1285,2024-12-17 16:19:53.285,10242
19273,1286,2024-12-17 16:19:53.285,9642
19274,2323,2024-12-17 16:19:53.286,9473
19275,2324,2024-12-17 16:19:53.286,9204
19276,2325,2024-12-17 16:19:53.287,8917
19277,2326,2024-12-17 16:19:53.290,7836
19278,2327,2024-12-17 16:19:53.293,8026
19279,2328,2024-12-17 16:19:53.294,8063
19280,2329,2024-12-17 16:19:53.294,7516
19281,2330,2024-12-17 16:19:53.295,6937
19282,2331,2024-12-17 16:19:53.295,7078
19283,2332,2024-12-17 16:19:53.296,6898
19284,2333,2024-12-17 16:19:53.297,6863
19285,2334,2024-12-17 16:19:53.297,6896
19286,2335,2024-12-17 16:19:53.298,6744
19287,2336,2024-12-17 16:19:53.299,6715
19288,2337,2024-12-17 16:19:53.301,7739
19289,2338,2024-12-17 16:19:53.305,7284
19290,2339,2024-12-17 16:19:53.307,8731
19291,2340,2024-12-17 16:19:53.311,11092
19292,2341,2024-12-17 16:19:53.313,10588
19293,2342,2024-12-17 16:19:53.315,12008
19294,2343,2024-12-17 16:19:53.318,8639
19295,2344,2024-12-17 16:19:53.320,17589
19296,2345,2024-12-17 16:19:53.322,9428
19297,2346,2024-12-17 16:19:53.324,11246
19298,2347,2024-12-17 16:19:53.326,11016
19299,2348,2024-12-17 16:19:53.328,9648
19300,2349,2024-12-17 16:19:53.330,12480
19301,2350,2024-12-17 16:19:53.332,9230
19302,2351,2024-12-17 16:19:53.334,11901
19303,2352,2024-12-17 16:19:53.337,11584
19304,2353,2024-12-17 16:19:53.340,9711
19305,2354,2024-12-17 16:19:53.341,12143
19306,2355,2024-12-17 16:19:53.344,12672
19307,2356,2024-12-17 16:19:53.345,14003
19308,2357,2024-12-17 16:19:53.345,13091
19309,2358,2024-12-17 16:19:53.346,12304
19310,2359,2024-12-17 16:19:53.347,11333
19311,2360,2024-12-17 16:19:53.347,10222
19312,2361,2024-12-17 16:19:53.348,10263
19313,2362,2024-12-17 16:19:53.348,10025
19314,2363,2024-12-17 16:19:53.349,9236
19315,2364,2024-12-17 16:19:53.350,9055
19316,2365,2024-12-17 16:19:53.353,13148
19317,2366,2024-12-17 16:19:53.355,11091
19318,2367,2024-12-17 16:19:53.357,12259
19319,2368,2024-12-17 16:19:53.359,10515
19320,2369,2024-12-17 16:19:53.361,8888
19321,2370,2024-12-17 16:19:53.364,10629
19322,2371,2024-12-17 16:19:53.367,8894
19323,2372,2024-12-17 16:19:53.369,8456
19324,3238,2024-12-17 16:19:54.075,1510
19325,3176,2024-12-17 16:19:54.079,3075
19326,1287,2024-12-17 16:19:54.082,2969
19327,1288,2024-12-17 16:19:54.084,3351
19328,1289,2024-12-17 16:19:54.084,3358
19329,1290,2024-12-17 16:19:54.085,3361
19330,1291,2024-12-17 16:19:54.086,3295
19331,1292,2024-12-17 16:19:54.087,3239
19332,1293,2024-12-17 16:19:54.088,3197
19333,1294,2024-12-17 16:19:54.089,3137
19334,1295,2024-12-17 16:19:54.089,3127
19335,1296,2024-12-17 16:19:54.090,3134
19336,1297,2024-12-17 16:19:54.094,4417
19337,1298,2024-12-17 16:19:54.098,4041
19338,1299,2024-12-17 16:19:54.099,4144
19339,1300,2024-12-17 16:19:54.100,3857
19340,1301,2024-12-17 16:19:54.100,3608
19341,1302,2024-12-17 16:19:54.101,3606
19342,1303,2024-12-17 16:19:54.101,3579
19343,1304,2024-12-17 16:19:54.102,3523
19344,1305,2024-12-17 16:19:54.107,3842
19345,1306,2024-12-17 16:19:54.109,4860
19346,1307,2024-12-17 16:19:54.110,5140
19347,1308,2024-12-17 16:19:54.111,4459
19348,1309,2024-12-17 16:19:54.113,4420
19349,1310,2024-12-17 16:19:54.116,3420
19350,1311,2024-12-17 16:19:54.117,3578
19351,1312,2024-12-17 16:19:54.118,3375
19352,1313,2024-12-17 16:19:54.122,4139
19353,1314,2024-12-17 16:19:54.125,3786
19354,1315,2024-12-17 16:19:54.127,3547
19355,1316,2024-12-17 16:19:54.128,4174
19356,1317,2024-12-17 16:19:54.128,4366
19357,1318,2024-12-17 16:19:54.129,3437
19358,1319,2024-12-17 16:19:54.130,3831
19359,1320,2024-12-17 16:19:54.131,3796
19360,1321,2024-12-17 16:19:54.131,3661
19361,1322,2024-12-17 16:19:54.132,3331
19362,1323,2024-12-17 16:19:54.132,3490
19363,1324,2024-12-17 16:19:54.134,3237
19364,1325,2024-12-17 16:19:54.137,3684
19365,1326,2024-12-17 16:19:54.139,4699
19366,1327,2024-12-17 16:19:54.141,4769
19367,1328,2024-12-17 16:19:54.141,4663
19368,1329,2024-12-17 16:19:54.142,4267
19369,1330,2024-12-17 16:19:54.143,4225
19370,1331,2024-12-17 16:19:54.146,3984
19371,1332,2024-12-17 16:19:54.148,3971
19372,1333,2024-12-17 16:19:54.149,4104
19373,1334,2024-12-17 16:19:54.150,4336
19374,1335,2024-12-17 16:19:54.151,4030
19375,1336,2024-12-17 16:19:54.152,4009
19376,2423,2024-12-17 16:19:54.153,3851
19377,2424,2024-12-17 16:19:54.156,5056
19378,2425,2024-12-17 16:19:54.158,4728
19379,2426,2024-12-17 16:19:54.159,4939
19380,2427,2024-12-17 16:19:54.159,4848
19381,2428,2024-12-17 16:19:54.160,4527
19382,2429,2024-12-17 16:19:54.161,4481
19383,2430,2024-12-17 16:19:54.162,4441
19384,2431,2024-12-17 16:19:54.166,4353
19385,2432,2024-12-17 16:19:54.170,3728
19386,2433,2024-12-17 16:19:54.173,4854
19387,2434,2024-12-17 16:19:54.176,4937
19388,2435,2024-12-17 16:19:54.179,4691
19389,2436,2024-12-17 16:19:54.182,5127
19390,2437,2024-12-17 16:19:54.185,4406
19391,2438,2024-12-17 16:19:54.187,5886
19392,2439,2024-12-17 16:19:54.187,6319
19393,2440,2024-12-17 16:19:54.188,6843
19394,2441,2024-12-17 16:19:54.189,5870
19395,2442,2024-12-17 16:19:54.189,6241
19396,2443,2024-12-17 16:19:54.190,5768
19397,2444,2024-12-17 16:19:54.190,5877
19398,2445,2024-12-17 16:19:54.191,5254
19399,2446,2024-12-17 16:19:54.194,4974
19400,2447,2024-12-17 16:19:54.194,5414
19401,2448,2024-12-17 16:19:54.195,4912
19402,2449,2024-12-17 16:19:54.195,4386
19403,2450,2024-12-17 16:19:54.196,4365
19404,2451,2024-12-17 16:19:54.197,4263
19405,2452,2024-12-17 16:19:54.199,4294
19406,2453,2024-12-17 16:19:54.200,5364
19407,2454,2024-12-17 16:19:54.200,5450
19408,2455,2024-12-17 16:19:54.201,5349
19409,2456,2024-12-17 16:19:54.201,4889
19410,2457,2024-12-17 16:19:54.202,4783
19411,2458,2024-12-17 16:19:54.205,5263
19412,2459,2024-12-17 16:19:54.205,5401
19413,2460,2024-12-17 16:19:54.206,5616
19414,2461,2024-12-17 16:19:54.206,5048
19415,2462,2024-12-17 16:19:54.207,5319
19416,2463,2024-12-17 16:19:54.207,5266
19417,2464,2024-12-17 16:19:54.208,5225
19418,2465,2024-12-17 16:19:54.208,4989
19419,2466,2024-12-17 16:19:54.209,5063
19420,2467,2024-12-17 16:19:54.212,5661
19421,2468,2024-12-17 16:19:54.215,4573
19422,2469,2024-12-17 16:19:54.217,9151
19423,2470,2024-12-17 16:19:54.221,5661
19424,3208,2024-12-17 16:19:54.783,3193
19425,3209,2024-12-17 16:19:54.784,3819
19426,3199,2024-12-17 16:19:54.786,4621
19427,3177,2024-12-17 16:19:54.788,4657
19428,1337,2024-12-17 16:19:54.790,6239
19429,1338,2024-12-17 16:19:54.791,5413
19430,1339,2024-12-17 16:19:54.792,5307
19431,1340,2024-12-17 16:19:54.793,5583
19432,1341,2024-12-17 16:19:54.793,5437
19433,1342,2024-12-17 16:19:54.794,5290
19434,1343,2024-12-17 16:19:54.795,5213
19435,1344,2024-12-17 16:19:54.796,7444
19436,1345,2024-12-17 16:19:54.798,7391
19437,1346,2024-12-17 16:19:54.799,7299
19438,1347,2024-12-17 16:19:54.799,6161
19439,1348,2024-12-17 16:19:54.801,6859
19440,1349,2024-12-17 16:19:54.802,6231
19441,1350,2024-12-17 16:19:54.803,7256
19442,1351,2024-12-17 16:19:54.804,7043
19443,1352,2024-12-17 16:19:54.805,6118
19444,1353,2024-12-17 16:19:54.806,6721
19445,1354,2024-12-17 16:19:54.807,6534
19446,1355,2024-12-17 16:19:54.808,6301
19447,1356,2024-12-17 16:19:54.810,6666
19448,1357,2024-12-17 16:19:54.811,6119
19449,1358,2024-12-17 16:19:54.812,5374
19450,1359,2024-12-17 16:19:54.813,6879
19451,1360,2024-12-17 16:19:54.814,6633
19452,1361,2024-12-17 16:19:54.815,7091
19453,1362,2024-12-17 16:19:54.816,6003
19454,1363,2024-12-17 16:19:54.817,8329
19455,1364,2024-12-17 16:19:54.818,6967
19456,1365,2024-12-17 16:19:54.819,7586
19457,1366,2024-12-17 16:19:54.821,15440
19458,1367,2024-12-17 16:19:54.821,16020
19459,1368,2024-12-17 16:19:54.822,6700
19460,1369,2024-12-17 16:19:54.823,7596
19461,1370,2024-12-17 16:19:54.823,6801
19462,1371,2024-12-17 16:19:54.824,5888
19463,1372,2024-12-17 16:19:54.824,5877
19464,1373,2024-12-17 16:19:54.825,7175
19465,1374,2024-12-17 16:19:54.826,6560
19466,1375,2024-12-17 16:19:54.827,8865
19467,1376,2024-12-17 16:19:54.828,9554
19468,1377,2024-12-17 16:19:54.828,9144
19469,1378,2024-12-17 16:19:54.829,8507
19470,1379,2024-12-17 16:19:54.830,7329
19471,1380,2024-12-17 16:19:54.831,7838
19472,1381,2024-12-17 16:19:54.832,7302
19473,1382,2024-12-17 16:19:54.832,6895
19474,1383,2024-12-17 16:19:54.833,6641
19475,1384,2024-12-17 16:19:54.834,9130
19476,1385,2024-12-17 16:19:54.836,8053
19477,1386,2024-12-17 16:19:54.837,8813
19478,2523,2024-12-17 16:19:54.837,8595
19479,2524,2024-12-17 16:19:54.838,7170
19480,2525,2024-12-17 16:19:54.839,8434
19481,2526,2024-12-17 16:19:54.839,8193
19482,2527,2024-12-17 16:19:54.840,7110
19483,2528,2024-12-17 16:19:54.841,7505
19484,2529,2024-12-17 16:19:54.842,7486
19485,2530,2024-12-17 16:19:54.844,7404
19486,2531,2024-12-17 16:19:54.845,8143
19487,2532,2024-12-17 16:19:54.846,7684
19488,2533,2024-12-17 16:19:54.847,8117
19489,2534,2024-12-17 16:19:54.847,7437
19490,2535,2024-12-17 16:19:54.848,6544
19491,2536,2024-12-17 16:19:54.849,6966
19492,2537,2024-12-17 16:19:54.850,7613
19493,2538,2024-12-17 16:19:54.851,7822
19494,2539,2024-12-17 16:19:54.852,8150
19495,2540,2024-12-17 16:19:54.853,7836
19496,2541,2024-12-17 16:19:54.855,8334
19497,2542,2024-12-17 16:19:54.855,8956
19498,2543,2024-12-17 16:19:54.856,9586
19499,2544,2024-12-17 16:19:54.857,9775
19500,2545,2024-12-17 16:19:54.857,8776
19501,2546,2024-12-17 16:19:54.859,14877
19502,2547,2024-12-17 16:19:54.860,9891
19503,2548,2024-12-17 16:19:54.861,7705
19504,2549,2024-12-17 16:19:54.862,8758
19505,2550,2024-12-17 16:19:54.863,7501
19506,2551,2024-12-17 16:19:54.865,7445
19507,2552,2024-12-17 16:19:54.866,8488
19508,2553,2024-12-17 16:19:54.866,7981
19509,2554,2024-12-17 16:19:54.868,7148
19510,2555,2024-12-17 16:19:54.869,6723
19511,2556,2024-12-17 16:19:54.870,6615
19512,2557,2024-12-17 16:19:54.871,7725
19513,2558,2024-12-17 16:19:54.872,8308
19514,2559,2024-12-17 16:19:54.873,7348
19515,2560,2024-12-17 16:19:54.874,6860
19516,2561,2024-12-17 16:19:54.875,7519
